# Constructed from biom file
#OTU ID	AGOS38P1B7	AGOS42P6B7	AGOS44P4B7	AGOS46P1B7	AGOS48P4B7	AGOS50P1B7	AGOS53P1B7	AGOS54P5B7	AGOS56P1B7	AGOS57P4B7	AGOS58P6B7	AGOS60P3B7	CONS37P4B7	CONS39P1B7	CONS41P1B7	CONS43P5B7	CONS45P2B7	CONS47P6B7	CONS49P6B7	CONS51P3B7	CONS52P4B7	CONS55P5B7	CONS59P1B7	CONS61P4B7	CONS62P1B7
P281-PWY	0.6792912967451185	2.02074707007803	4.86872374411046	0.888551869372928	4.861275834803255	21.670697751742495	0.6501697091964399	16.709638608534974	0.447234219520046	0.5798516189572317	1.1542168635901828	0.9912439890948906	18.02059945024677	6.362438466429015	3.3776756694278025	1.6402068429814418	0.4871258946100011	1.1463582276657889	0.9087922730606507	0.32233257007088306	0.49569652465849207	0.7624454514186125	3.6621202216833035	0.6613374863728692	0.7928757590036452
P341-PWY	21.20511458659405	138.91614806118588	20.069871034365708	100.21143382820954	154.99463033960225	52.40831267812722	67.38744094390069	49.06808113287423	66.40735091751448	75.36984217559448	114.92328348031386	71.85572468116865	121.25211701965848	253.89840131786158	82.91201773773439	95.31913168307022	34.89470942875925	75.37446707272892	24.90437044910956	27.244139893980762	85.615953562024	50.65128896156662	77.71261555220781	42.1396151297158	56.136816177938975
P381-PWY	0.0	0.0	0.0	0.0	0.0	0.0	41.496630667126205	0.0	0.0	0.0	10.965906650140269	0.0	0.0	0.0	0.0	0.0	0.0	2.0052485343085964	0.0	0.0	0.0	0.0	0.0	0.0	4.26554709015344
P4-PWY	6465.787162823711	9952.78304244818	5716.082310903475	7908.573679457311	8001.799726851692	5288.779653744885	7668.672258784965	11249.505577125494	8354.469454926404	6205.304317914346	6443.586524713236	8025.9980703612155	6038.309263607876	6597.659309723047	9427.354171661105	7125.310098170663	6251.063111671665	12224.685753075288	9535.13529006124	5689.896629957177	6486.973008494375	8662.658672072972	9053.937931882157	14100.643577493474	6606.720879475255
P42-PWY	6969.462789061995	10457.542373750066	6887.103926371384	10922.660204914004	8825.816902709563	4787.921802625421	9030.536763449836	8079.968258083775	8552.982265440132	8837.329553570202	9294.949588992005	11799.203120950182	8141.28265815135	8509.839783551975	8427.040179086749	7557.995756954097	7865.6327093617765	14357.361369725995	10418.337954990655	6884.154217409502	8178.413425326536	9882.308061336505	8541.514722785847	18085.315147253328	9539.754246826298
P441-PWY	5467.073125787347	8866.974124110793	5090.962787456996	7523.786988625645	7273.160649915697	4726.7833669085385	6983.871852036708	9397.182764896883	7247.374034499688	6152.671213328721	6269.238050213116	7609.973405879726	5672.905761378463	6152.787659712045	8631.942564392271	6050.47885050231	5749.428233804765	11188.454951882839	8242.875930801814	5249.069014694425	6008.807540760608	7629.10703304609	8048.405535729526	14103.283876710813	6655.889695412189
P461-PWY	1878.6052776151462	3282.091371008953	1546.1930496243053	1823.3853227560473	2631.8266887394684	1534.691911011994	2723.663689287748	2327.802150546938	1994.262801653539	1423.4847562310028	849.0472224352108	1874.8716864256648	2044.5050970087789	1271.7646227737403	2047.5640090181735	2009.6171403071535	1997.2131739224487	3654.7942268798197	2391.770115834598	1578.7411365957564	1760.2819997776905	2626.940561650386	1641.5383701285941	3639.04589875649	1427.8440539858977
P562-PWY	611.321098324807	884.2201012391732	531.7748845101496	573.4107317572158	476.2236336323038	768.0236829750204	776.5418150115855	1268.407237856609	2395.6244188551414	427.8905367255918	659.6478634315436	694.2173628069945	533.5192071641741	670.7090238409203	902.8523216468825	384.50643329133135	601.5878304607263	1249.6140637877488	946.1865024669746	488.1336277487987	802.9685815078278	998.6445874376615	837.8549423237488	1404.557663181422	555.1984544770179
P621-PWY	0.01610598875172707	0.01411053986583708	0.009508447563547769	0.006234226938401906	0.9247674422333242	0.004612272010673859	0.012477197767110065	0.009610549318687054	0.006380769453561499	0.007775664403427482	0.00730451311068769	0.01318353936023023	0.009734422422469793	0.009675659685168517	0.006911422905647858	0.006633621269050366	0.0053818664662271904	0.01573044205718477	0.0068263787625864525	0.006149375056415994	0.008210526347082024	0.013092457764386898	0.007933478214175688	0.0072639772363773565	0.0067124906271085185
PANTO-PWY	5346.6153046123145	7769.715350784541	4680.6367200204095	8275.13466396747	6895.637651637922	4523.826196535234	6320.311234569386	6633.472877595377	6060.294789298398	5811.315638118397	6188.961572991168	7922.272126505722	5156.148792818547	6298.467649350031	8341.265852371349	5983.968045471747	5920.027998090731	10144.86516669483	7652.919677646312	4635.903820840052	5025.215773467489	6776.497960814827	6175.922091516825	12956.355200195261	6890.176974414797
PANTOSYN-PWY	5947.411717247892	8837.111237932226	5276.51933144812	8997.45155890981	7570.33922775799	5001.3457887524155	7147.22486078268	7910.114172358295	7023.282855572413	6646.265807477923	7142.066790988593	8835.288762738843	5967.361468828391	6943.570725127834	8998.474300948199	6765.759073374418	6594.235196511567	11512.338069670732	8706.698435949998	5286.73619633846	5889.169945305473	7692.304356166599	7279.330454571668	14717.829408994186	7354.230344490547
PENTOSE-P-PWY	2014.3418281009497	3262.926655710618	1878.8558522010915	3243.530973870039	3361.6911285117094	2317.4775066779007	3141.9354650581763	2947.3749958362264	6420.841350625539	2139.25209138654	2113.9756737766074	3366.9433875555824	3223.738415088792	2905.0746645173717	4213.095294392359	2128.8928662812637	2403.9992367534337	3869.7551993220586	2810.119859904854	2248.9622662284164	2251.878507796092	2514.230131526677	2750.2960830172874	10136.168885427694	3263.5127237610313
PEPTIDOGLYCANSYN-PWY	8227.013858202501	12603.062641089029	7746.656352462794	12888.474236083202	10377.744120598327	7025.282334565584	9612.744364001595	15176.637089258062	9794.099826242536	9215.45488950331	10362.3532468039	12157.318124583175	7502.1011373871615	9766.977249529604	13264.07575049567	9909.430273242537	8572.772112717379	15867.652175678297	12591.986192830738	7776.856648140371	8584.474367818046	11106.62629172213	11963.554576420094	17472.8254214007	10099.352063005606
PHOSLIPSYN-PWY	9067.420436128043	13649.749616235573	8379.454238207365	13631.238802774153	11244.218012532749	7863.14231802676	10574.829977846877	16715.58483872518	10933.57074407397	9509.196779032764	10768.561833702475	12539.484367338102	8853.15996814932	10360.156236694016	14918.395471087144	10695.918713513056	9122.933233436675	16436.469408537847	13472.755826408475	8405.381641894246	9415.823650963748	11651.641717439159	12810.163726986426	21507.77651128666	10519.508939464484
POLYAMINSYN3-PWY	1902.486940349797	2056.7159840258128	1301.9308130261975	1975.7597400992813	1974.3682257058636	1442.1458052390701	1840.1987270568548	1483.821686688113	1435.1842914641243	1487.0109731236435	1567.7173460129713	1777.4626118876374	2124.7488886816127	1734.143580596852	2327.582760916031	1321.9684673178024	1678.1518790699597	2860.5147129496595	2229.380520028773	1157.1910801277315	1394.892386536313	1478.0354482800437	1627.167084601173	5811.0940892756835	1857.4315718052515
POLYAMSYN-PWY	2299.248837992092	3583.0447209796685	2059.6598521597466	3071.9118399386416	2621.9502941099317	2032.251117509531	2731.1295305180683	4023.555505888409	2804.619348052616	2244.613537685405	2410.328690424608	2854.898705401768	2451.594164985605	2372.4313160079705	3553.0659779659404	2543.3468521748478	2261.2760053818884	4362.476443552213	3153.188846494351	1780.0155239899366	2274.567628012417	3125.2826254890697	3091.0960622272064	5841.076613953138	2341.084109319801
POLYISOPRENSYN-PWY	5352.9800097408115	7934.1682611733595	5192.159744111545	8918.28219687226	7001.923173766954	4710.184645606487	6805.699736713452	9366.805246100603	7921.696934466989	6301.404179731301	7129.969302696926	8564.443176474759	5124.971265442008	6797.51727076314	8612.909476120456	6750.141230605578	5676.310202874638	10290.931330548452	8605.255606302511	5167.653042786901	5709.7825737317835	7485.498040523004	7713.584482799685	13364.99320449845	7099.173376772832
PPGPPMET-PWY	967.0421081500884	691.5567265343838	364.8453139704959	413.6762558061507	543.1353808094483	716.0179728505223	436.66681591954404	251.93908091743543	338.32056465418583	366.0021830443996	253.88378553940436	297.3971514231205	399.1726806201468	502.3021945277191	786.6901198754337	378.12402868877683	437.40216836505743	737.2480155987158	175.85258153305466	174.83408926666954	326.02891786643397	272.0543937139251	437.8056425907369	407.8075765658945	621.1839502036547
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	234.32760092689261	314.5031537651991	234.8186008085425	461.05692475096566	676.0220517699471	91.13361927433441	510.3184729221448	589.9494955997513	37.76454263011643	533.1968468138308	451.1336701233171	586.6679717643398	927.2176805066329	346.82740110663775	701.4541503194516	264.8964833836945	254.43430809846598	473.504677044719	465.7964403361732	318.8407515017687	146.00883907655054	235.15289644851507	428.61758732004375	637.348496007278	584.1975191238953
PRPP-PWY	1904.4120147353199	3426.6066037151595	2389.3740145030897	3200.641079631633	4230.836327549364	3189.963461454747	2765.194617397234	3026.520344914043	7671.941954685704	1659.4489947250497	2172.6946163159296	2888.144377498453	3809.471780334682	3456.26026717531	3494.1007102831054	2738.1320240109158	2626.3789420596736	3512.760837942276	4452.304089790423	2899.69397298637	3414.438321216433	4101.562984417304	1975.8281792565845	9837.534206852559	2432.975539686378
PWY-1269	1651.8392134688575	2021.5665931844244	1504.3322118540018	3363.9682700170247	2456.3686338633493	1458.5765516026045	1628.601428883832	1501.373475948994	816.421981777749	2249.5164851577256	2535.37111479932	3373.5310179384846	1842.4119769214606	2553.8697281125496	2378.0752274324727	2153.7598918973144	2240.2291474151516	3134.5824430203497	2482.670765821168	1357.6513711447974	1320.4513984840646	2173.258058473392	1707.9349422634768	5520.2142988120495	2725.188248829504
PWY-1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8351315965716524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1422	12.601767946475139	26.797798038825086	5.198668767102357	8.169465993963819	9.497302266987838	1.5166186197094107	7.596855373057398	10.027505613917528	6.373032889868769	6.2410229179695405	10.287710504307707	5.6428392820044335	11.037425004846595	23.857139099151485	27.631882507081578	21.174720502363197	5.801221469654932	11.660167393735808	8.969834981727315	3.45801055467953	3.456485527144768	5.866424899175019	4.036114789093719	8.496016921375388	9.092729718772043
PWY-1501	0.0	0.0	0.0	5.023023752611219e-08	1.0033100246953328	0.0	0.0	0.0	0.0	0.0	0.0	4.174980325286094e-08	0.0	1.5055860511907614e-07	0.39094536457635126	8.36300485752496e-08	0.0	3.339985340200352e-08	7.527901559815606e-08	5.022885335034384e-08	0.0	0.0	0.0	0.0	7.527903682723425e-08
PWY-1541	26.0837944786674	56.44926907910176	31.358696258019094	32.12001752516036	41.94819283251978	30.774045235613027	21.290401894046955	38.97817586849724	42.01687430487688	24.553117782381772	29.044536126683212	36.318896898191554	40.75114390715647	35.7883360635744	32.54935008374485	27.74791528352169	31.99272976330092	91.65685946779499	23.8351939691564	22.132270289160083	23.57279508417553	48.77154169525587	28.392072614741856	41.01687827035151	17.91308500528321
PWY-1622	95.36445991556059	104.98747463942738	41.976454023447154	81.47067969387005	106.28053909095789	81.49069308452084	102.38109777622127	61.70733308264461	86.67263304185276	67.70236949952498	105.94953792064703	81.03380263479315	25.953986831702725	96.61789032891463	79.39414904588536	71.17323294002496	33.11094376056578	116.13486046702108	84.60239501602506	50.374804180106835	78.28781074847588	70.63473220059788	79.99339065096069	87.74900973219583	57.488694799637344
PWY-181	451.1140725164806	490.6850501292443	375.2150453732627	326.8984059948233	495.738102334613	417.2089952613928	458.0275981041275	365.8859252572177	452.7315973592868	244.16833446668784	316.28182538170336	323.55436515897486	2778.703816191749	447.09015384950004	381.4339633923296	328.4948969071248	259.3526492321952	668.9409265535292	418.0894568264249	313.57341305947966	307.9737467569333	338.54702880299385	327.99948822407043	9629.129709304203	323.9244461658529
PWY-1861	6014.159570776361	8033.115050578224	4412.480950188014	4916.405391367928	4603.049354675604	2913.128261983709	7374.659388759287	6374.202193826599	4913.6886678384335	5895.750438744751	5468.317858811701	6193.635558174366	6804.23744242019	4840.600598005641	5304.072803121052	4566.431943653536	5022.1644468608165	10704.679600559493	7411.177733639544	4712.962961912839	6159.751607685468	7103.2659725992235	6921.847768572236	16332.070694589593	5794.724667571884
PWY-1882	0.0	0.0	0.0	0.0	0.0	0.0	0.012359042567124764	0.0	0.0	0.0	0.0	0.010216427077679956	0.0	0.0	0.0	0.0057686366029315326	0.0	0.023413816036476416	0.0	0.0	0.0	0.0	0.0062596225744090345	0.005850926915147584	0.0
PWY-2221	0.18493073047673905	0.36930847226233443	0.00023939951596834458	0.6815066294005317	1.2907976471090807	0.1437971702616737	0.3079280827809335	0.34885476837123613	0.30782436306335426	0.2666773647710253	0.369228805632231	0.4241414076486304	0.34900679601253715	1.2425373862143476	0.2059023682994736	1.5629932271479727	1.6602045298460806	0.720196058856398	1.2662383097100292	0.3115871693084992	0.1642355369396997	1.1874823691422964	0.22582685748068781	0.7592494491747688	1.0002159548899958
PWY-2941	2562.8199795489545	2804.194217597312	1223.0072189151822	1293.5961655657457	2633.867991343765	2411.689077811933	3468.630681490701	4026.280489762309	3174.1906304447007	1442.4694065818285	1127.0923149536843	1410.1634698771352	1878.6243851902268	1346.579984616508	2758.9979574355357	1881.4971052192604	1735.076106632646	3967.0828160955857	3012.98776369208	1316.5821709381069	1391.791043641691	2710.220330317427	2014.6661427803251	2886.5654479505406	2279.863582253605
PWY-2942	9599.98725272727	14688.824569237522	9141.627700673433	14708.33299830335	12070.160514941334	8037.081561515561	11271.01826671954	16986.3331406877	11529.702945122728	10798.047283707487	11976.153110557332	14005.558547640478	9610.567174771171	11468.777450766025	15379.095980263255	11608.583715259425	9754.479655685178	18503.85273400356	14612.504545273154	9346.438644743788	10269.503149897657	12927.937416663097	13609.978856960233	23366.0608320316	12010.944117165547
PWY-3001	9173.528003873516	13266.220253199792	8579.586284811954	13066.824090792741	11115.730795659909	7357.655584498226	10667.806811135317	14578.149377574522	10858.356622464851	9813.970086262801	10425.866805699257	12385.860509697059	9020.568210948322	10492.214107048088	13690.494918472757	10696.646254551732	8738.635426933371	16764.58895828337	13487.240250581533	8790.790077126538	9767.915883100492	11833.942376738152	11906.276904397077	20236.586020682502	11235.880577758197
PWY-3081	0.0	0.0	0.06430238301259793	0.042191031709280076	1.6093058573189416	0.030700454403806428	0.0	0.0	0.0	0.0	0.0	3.3488012215880834	0.06497393028860242	0.0	0.0	1.4067381470356823	0.03629794008336111	2.2023110093539873	0.04576792620469382	0.04069232127527764	0.05493070832206853	0.08579475605747482	0.0	0.621187309249688	0.0
PWY-3661	0.7074391693387067	5.782733630351956	2.52580429315085	0.35037087817342877	13.19882871331616	0.19514619439854825	0.5793279959283729	12.473571185268748	0.31991584233209536	13.116667442003738	0.5140693247594623	3.1562604103512477	13.748958313612931	2.6481312441207945	0.6286900184891215	3.887067489785306	11.195514956392213	19.691360400160065	9.373900963209687	2.108107969037497	0.36436918008873315	17.989785835922046	12.841487060047774	0.37076824908142386	9.746895457874212
PWY-3781	3153.491898241179	2606.8437053745324	2169.374315523049	2301.506855535151	3298.7767550272793	3203.785891550702	3117.845443524712	1930.1304891247783	9796.405155368231	1595.8351516766322	1594.219328770072	1931.8823065706838	8167.609975752044	3010.5320429368494	2982.01336357045	1765.8239650775265	1991.6272161606908	3321.0109605192524	2488.123106236306	2534.242787552804	2676.262057667668	1850.2911946314134	1897.4308227835004	20773.783656588796	2344.1976728588547
PWY-3801	73.8998701887703	169.74415714711188	27.591471394699493	55.816932044707286	56.09086718623818	33.3035938209482	47.162093726002865	64.61319703875695	41.10921623864997	41.886662702802866	70.68379236216259	37.6659656197258	57.248068979499735	144.96363413461515	164.31269247802277	148.0132320375044	56.47700688265478	76.36477219540927	64.79739183680327	20.121915250327508	25.748056142938882	53.31420656139927	27.523277480257196	50.75834796615571	65.80803476460756
PWY-3941	5.638789613468747	18.748801734964697	5.4690087905065	3.745485432584137	8.89535899179792	0.6811298116211237	3.3729305156518996	12.885828321424292	2.8459596654830106	9.11230274607756	4.2492032117222385	6.862127737261155	11.77441926788838	8.63592251784315	9.950905048197008	11.435109762141934	14.213521829712342	28.74321814636065	12.886349331318888	1.6374929252982797	1.7753021714898778	16.44663409009022	7.972659275217123	3.6277801560958287	5.558509677181225
PWY-4361	84.25931855143783	114.89187591261611	54.10735199689041	60.301777860290585	100.0295358159842	30.330524183066693	77.73075608177696	51.93063120492171	40.54603240742395	80.81811951955025	55.97277176435334	69.1194422400111	80.82177433431202	108.20042046004438	111.38547550869579	63.72160368639457	75.73738181861911	118.7145433735621	49.84063378567561	37.073833878062345	40.855021628367425	59.50748933976174	44.92347670436478	63.40130121860143	67.28553642042402
PWY-4722	622.0435384909094	773.2556625102897	391.5706259822196	396.65811970879884	646.2886832297945	800.4019395379289	733.8105190543799	560.0958558784689	1835.0170403364473	462.91705347713423	361.77465894371073	453.002619728178	617.8591321902971	502.2645219226744	666.2003109132763	480.4567991961964	399.51779224828607	1024.9911241836135	585.118658519008	499.6968658981447	531.0038272525509	579.5024987215011	528.6686205058417	933.3480425066646	532.3278164253471
PWY-4984	4514.695749780657	7192.870809131412	5010.636950096371	7165.014545305041	5750.454254655907	3992.789752207786	5326.476516566105	8857.895113393566	7840.033628465928	4893.565482529285	5447.624761872675	6466.482146671923	4407.6059815589715	5507.50126043771	7552.396332132878	6230.757979179351	4179.403730436385	8374.901598853961	7412.797915364997	5212.538080659517	5668.552394972393	6752.368380334342	6427.615204437485	8849.370520848845	5666.275264704654
PWY-5005	1266.7643478830698	1573.360541290202	814.2926279296204	1369.0209587798897	1462.396500520093	1060.7577292751853	1344.9893369086715	1305.9215386600013	1213.6616418093959	947.0688086195205	982.9519377512315	1172.1498318442568	1086.1145670798296	1161.7985643471277	1504.794180312752	1114.102906430254	1177.857065394119	2044.4951562366641	1721.0933584473426	733.827149773172	830.2955316522746	1645.1275128916657	1274.3751168265767	2839.236867809504	1516.2674580315309
PWY-5022	2518.951646761643	3196.4734321544083	1702.972092346371	2006.9387549970647	2610.022368862774	2342.3980741141327	2788.514895498054	2888.9126001146788	3668.9999314862816	1779.356061766269	1616.3319151244286	2112.5979081499545	2109.8395427887795	2037.0620784146288	2818.6044721617372	1864.9083241115854	1964.654750469568	4179.649721342241	2623.885353682213	1636.4798170046029	1868.4745570786145	2515.946827974934	2336.0070583778265	4270.881252842621	2207.5702236547286
PWY-5028	92.05143755106	12.204786190093564	37.18402793438481	49.295937906044	32.96935568176835	38.69534853028183	63.431436980807035	9.399020840343772	44.99933364756616	21.233960732546834	15.119005386425975	19.561401671711984	8.123654018885142	33.424043127122516	45.72459949377798	7.744786298939323	8.15356578866262	16.375611923794636	19.671552703402813	64.58909644966955	53.8190525973808	12.991059517276925	13.297209571207967	0.6068585588430211	18.03282284734965
PWY-5088	139.36854076632042	98.21502048085682	168.5436368221332	160.55354133852276	129.1204764311641	46.60137833021894	155.12859152976006	96.9892301310158	51.793100833501384	121.42803718341541	90.59406122825399	185.87180041261902	185.36030714259425	69.44946663597048	91.01646287417196	101.55531919153808	144.76326325081052	219.92858003140591	85.77727985709532	109.8513054135074	114.73186181876872	107.94727175220288	91.97062869506684	166.1794998760562	117.00973876585499
PWY-5097	8710.796650497543	12773.083327694503	7843.050507376856	13016.002443160243	10497.164932236838	7278.704600199299	10319.690132144966	14993.478655678817	10682.019902116203	9622.705945226258	10630.75630879318	12058.872462214413	8472.105963018577	10292.221391850951	13928.340579774836	10215.076345367166	8692.873160238267	16196.598090388105	12727.61838367892	8120.411813304276	8826.442171618879	11269.652282076348	12157.256239800616	20222.004978158275	10959.836920271844
PWY-5100	9384.924566511463	14514.295626869887	8439.539943626141	14264.188038222528	11719.189412041964	8564.050191075214	11497.133693620646	18256.536767612713	11999.93340524972	10245.501341954254	11371.49282112723	13430.291557844725	8826.38690648594	10849.373952819262	15302.122857555923	11027.55753072979	9576.691199151564	18198.52390896834	14215.238554634663	8514.879022326402	9604.45118077399	12564.688229055782	14399.757923382154	21668.583118413786	11094.234608625837
PWY-5101	10578.611107433473	14965.65371825718	9475.739711218821	14425.930699211867	12966.174452217827	8492.437173053699	12108.325135884723	15841.060485092963	13849.84664952432	11331.084945537035	11837.615091805903	13921.235046892552	10844.786358382038	12059.315914447618	15934.767237737593	11829.943435234965	9805.007281079006	19058.8319718811	15229.665847519907	9834.134990444103	10879.027510145073	13090.591108559101	13487.448700714058	24615.385947663042	12940.915582359083
PWY-5103	8599.333596498678	12004.383424100168	7879.260485414971	11767.805374724996	10222.348941984501	6746.7767792312125	9813.599265321003	13230.693409821713	10118.403433050991	9033.395130123912	9494.071995613744	11199.72607502853	8418.823891354623	9702.211696763094	12541.050683945938	9726.566908073342	7860.895180713685	15324.534635440903	12380.709922680298	8101.941436960842	9052.7007885816	10706.179306684442	10947.557773762483	18642.53561848637	10508.098333841383
PWY-5104	10753.258035056253	15473.586679363963	9549.389475029917	14549.38274305867	13000.633749724917	8701.799013094806	12450.8554446538	16190.5259564993	14223.908051144846	11552.324561782854	12091.589301525079	14137.939517338726	11047.328352184026	12185.575243594361	16057.21800923717	11961.509596162405	10104.196685320825	19627.731087749442	15383.822696874946	9841.158242143762	11047.102266636935	13445.202824607248	13839.686106753326	24787.48708429865	12821.677704447966
PWY-5121	7290.996653555047	11025.312908555012	6517.03933327229	11091.713694786184	9208.171165551708	6389.560215332802	8395.244913488172	12828.560771990562	8652.366470258768	8121.678221353049	9019.30197961339	10634.724674871215	6940.431203616777	8530.625565321743	11549.885785375396	8486.76254285301	7734.117747850354	14001.65500169931	11012.183784023895	6492.398304797197	7330.514389592308	9678.292156873056	10453.850661495599	17087.963831655434	8803.073768339906
PWY-5154	1851.479363483733	2160.4150432529073	1691.3954447768176	3367.6419989183883	2844.314058332837	1989.7509178514197	2303.018264150428	1992.8622389609961	5573.0703924392	2744.2836497377148	2855.846748922399	3478.6665233676827	3515.379245885946	3181.1636210995866	3927.8799222441257	2363.8212405125482	2389.9799498927277	3561.0397630327325	2905.093995588036	2037.9123860408356	1890.6794785478635	2349.8252738214987	2474.6086355334974	11458.188206391407	3252.3858789517285
PWY-5177	990.5304144739662	1018.0869964582499	571.9828594035075	654.5532985002675	822.293570436902	682.3648199444542	697.9904011749823	500.34885374945605	520.4057034899275	580.4802755936656	586.2286084183353	671.5141395307271	1121.4302135509756	866.2146636427159	845.7011374824278	568.8826740740998	732.2746659412338	1435.2691966397676	623.9508796426894	395.2818070567812	415.2326798266659	535.0945215104032	548.5569156984252	2288.3714355687584	730.3844477916812
PWY-5178	0.007595242292700464	0.017542789756325644	0.0030134069789538353	2.637105394305526	2.455015618149336	0.000796357740117567	0.004680836565571439	0.006450902436745122	0.0035345330622719596	0.06071594960486501	2.572336675159851	0.09516620351197341	0.005688236195812329	0.014361010539629383	0.08487760549599266	0.06715757140210336	0.0036210179778974685	0.18962314897435864	0.005494393459235152	0.0020081501947873163	0.0022553031215994477	0.004028775034497168	0.06146906290671492	0.060785068527328484	0.005594520465415256
PWY-5180	488.7902159233919	1139.2902793281316	323.6689521897193	350.79913781289133	901.1052332244551	319.8357650966582	559.2525479381484	535.1397364288554	460.2709672608618	325.3084678442244	257.53472454755854	529.9185283324086	445.9277168390615	378.27733552685675	516.8705054658701	563.4596315361451	552.9625937259264	1022.1889945683041	538.1347773990082	466.6784842492925	363.5365112796735	634.9611221012049	478.6338772099485	1083.2519488476896	428.12284725677165
PWY-5181	10.822838827259226	18.17107035213027	9.195147252109788	11.472343969303134	31.5940849009812	3.7505630307565996	11.422853433024999	9.780356966924103	8.894572308707971	5.626313752370731	7.379894575437676	8.760108370781898	19.544097726922516	20.553978926905554	15.340269497223582	12.300697635221848	4.713786334889068	21.496304559423407	13.025489169147816	5.038150375388598	5.305274687034591	1.9379560668047193	7.66419924563943	14.045842770566367	9.462456931839265
PWY-5182	488.7902159233919	1139.2902793281316	323.6689521897193	350.79913781289133	901.1052332244551	319.8357650966582	559.2525479381484	535.1397364288554	460.2709672608618	325.3084678442244	257.53472454755854	529.9185283324086	445.9277168390615	378.27733552685675	516.8705054658701	563.4596315361451	552.9625937259264	1022.1889945683041	538.1347773990082	466.6784842492925	363.5365112796735	634.9611221012049	478.6338772099485	1083.2519488476896	428.12284725677165
PWY-5183	8.189999999977043e-14	1.565999999996337e-13	1.0529999999906873e-13	0.4426915331318062	7.231331409307289e-06	5.129999999916825e-14	1.3859999999895894e-13	1.0709999999954388e-13	7.109999999963478e-14	8.639999999995984e-14	2.2987144650034885	1.2033380448452209e-06	1.0799999999947585e-13	4.339208604588257e-06	7.649999999998133e-14	2.410419147352165e-06	5.939999999975e-14	9.626730517907617e-07	2.169556715616586e-06	1.4475076290029078e-06	9.089999999907413e-14	1.4579999999866297e-13	8.81999999999588e-14	8.099999999996438e-14	2.169560406378879e-06
PWY-5184	17.069174212685002	13.51525964509868	11.253689496804537	17.803699204013945	15.483358029968146	16.81010669817662	11.840269257635672	16.861805227088702	17.081522212066744	18.053283802562213	8.425290197429495	13.682967491969103	12.107082429994836	12.69167509279487	22.179191129976797	8.177929523033331	10.98516783386607	23.434037569696535	15.83636588804051	7.584981951142169	11.53209180162533	18.02351352694998	12.213102581070993	7.3391338796503645	25.041763457813452
PWY-5188	5439.604351110362	7206.292584062344	4205.361748054534	5128.250839313037	5650.659819253943	4734.660514904319	6508.723342300258	8805.958586210587	8125.636666399556	4824.448293327822	4905.701486596301	5603.724933072356	5435.0583270596935	4767.029428658357	6200.081703675036	4549.290161714011	4664.441714111737	9707.810014043376	7263.276672170763	4157.203825478247	5294.901809215396	6394.972145864523	7158.778518502401	14368.052883110846	5084.816561299111
PWY-5189	5185.636217369412	6717.943730320555	3783.939644074544	4615.934631857607	5283.4035493708025	4405.083155112469	6221.465516364115	8235.156319859145	7243.368332364125	4459.897163618576	4442.239377663361	5119.077962635589	4979.01184379399	4286.112221198824	5686.013638622154	4111.691889538475	4330.559473888608	9124.822630411665	6773.171024261196	3714.4851626658287	4791.608417748445	5974.856682127706	6676.743739892629	12835.322061395236	4704.610218077147
PWY-5198	1157.7107228186312	1612.4652706676948	901.003270987033	756.2210874735235	763.0848026039904	611.6708547314636	1628.1570206317092	1110.710150261255	1752.5075009221534	1204.2737010008548	1080.8434229467039	1139.5145338174286	1219.8140699070404	874.4426144593024	782.9267557137165	818.3781382239522	961.2782794955752	2184.9795776169126	1415.0351517233883	1051.8367817055873	1463.3549926875987	1407.4050985001795	1343.3793226635075	1800.9871852235713	1064.6866959426268
PWY-5265	1613.6151965918364	2527.6786530608183	1230.7137511768306	1152.708242486389	896.4278824630911	1600.2111982618128	1834.4738209817326	3292.9698520677866	2196.409304258945	1130.4200918579263	1681.9527068228235	1637.5125388185668	938.9694710437561	1594.8824190639396	2190.125404695692	924.979205333884	1599.305298080535	3716.482242160502	2458.844931892263	1051.9376709445005	1403.9219289967468	2331.9736982919526	1912.5921371702757	3239.1227925283656	1324.0015722797743
PWY-5266	250.941408048799	445.95364798664264	241.16394806871025	258.51457734184334	341.25847299557813	261.8106574194878	273.6649340669531	268.28222369475253	302.17615050168445	232.294958039298	231.2987432585626	314.6385767360121	297.30699439861587	299.9330724033494	310.38444443559985	195.53142737451648	295.53975896594596	657.0811154429877	248.17668231177996	177.83697450608727	210.67087260476907	356.7309949165127	200.4100391337825	323.5096084780873	300.8841881187637
PWY-5273	250.941408048799	445.95364798664275	241.16394806871025	258.5145773418433	341.2584729955781	261.8106574194878	273.6649340669531	268.28222369475253	302.1761505016845	232.29495803929805	231.29874325856267	314.63857673601217	297.30699439861587	299.9330724033494	310.38444443559985	195.53142737451648	295.53975896594596	657.0811154429877	248.17668231177996	177.83697450608724	210.6708726047691	356.73099491651266	200.41003913378248	323.5096084780872	300.88418811876375
