# Constructed from biom file
#OTU ID	AGOS38P1A0	AGOS42P6A0	AGOS44P4A0	AGOS46P1A0	AGOS48P4A0	AGOS56P1A0	AGOS57P4A0	AGOS58P6A0	AGOS60P3A0	CONS37P4A0	CONS39P1A0	CONS41P1A0	CONS43P5A0	CONS45P2A0	CONS47P6A0	CONS49P6A0	CONS51P3A0	CONS52P4A0	CONS55P5A0	CONS59P1A0	CONS61P4A0	CONS62P1A0	“taxonomy”
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;__	0.012755442767463604	0.006400629335621827	0.00803072625698324	0.005092402464065709	0.012226960229745018	0.008022322985699337	0.006475751906749172	0.0053351117039013	0.0067336683417085425	0.006742081447963801	0.005339572834173266	0.007095845331139449	0.009382026827944484	0.00685640362225097	0.00866482867270579	0.006756756756756757	0.00934020772621983	0.010225072604065827	0.017986964151416394	0.007831695331695332	0.009155073649754502	0.011377311016300186
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.01429143849338854	0.03257526997067868	0.005979399441340782	0.008870636550308009	0.008920024366895832	0.014798943644426727	0.03806303065189236	0.02300766922307436	0.017889447236180904	0.03452488687782805	0.01583873290136789	0.019076511723570548	0.036209971311157635	0.037710219922380335	0.02413773701682327	0.007882882882882882	0.01890458043786894	0.011314133591481123	0.01002757583354224	0.009904791154791155	0.009410801963993453	0.00929876381139919
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.03886737010818753	0.023492812701137095	0.02404853351955307	0.01486652977412731	0.020363762944913412	0.017439832577607256	0.0017268671751331126	0.041472157385795266	0.018944723618090454	0.0488235294117647	0.025557955363570913	0.016454134101192924	0.03171280142668838	0.021410090556274256	0.03280256568952906	0.013388388388388388	0.022939550175595905	0.01573088092933204	0.0276385058912008	0.0171990171990172	0.02117430441898527	0.01527914524304416
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.08134099105115533	0.14324536937710078	0.058877444134078215	0.035920602327173166	0.02571577756505091	0.06183666351088744	0.09828752338465967	0.039096365455151716	0.04105527638190955	0.10470588235294118	0.04037676985841133	0.03799876593994241	0.08808249980615647	0.09980595084087969	0.061750970573341585	0.10935935935935936	0.04244190390794291	0.023233301064859633	0.03710203058410629	0.05244164619164619	0.007978723404255319	0.02636473033584947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.01649525844797649	0.01126367732246299	0.024659567039106146	0.028774811772758386	0.019754590549125404	0.013752553689770292	0.02575910202906893	0.024383127709236414	0.03522613065326633	0.03705882352941176	0.019858411327093834	0.01809954751131222	0.023338760952159417	0.016041397153945668	0.014178810555336747	0.015327827827827828	0.02772173653142046	0.031945788964181994	0.029769365755828527	0.013436732186732187	0.009922258592471358	0.02527075812274368
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	0.0020034726859890477	0.0	0.00017458100558659218	0.0010951403148528405	0.0008267339657122965	0.002242264188549504	0.001439055979277594	0.000916972324108036	0.00015075376884422112	0.0004072398190045249	0.0005399568034557236	0.0005141916906622789	0.0005427618826083586	0.0005821474773609315	0.00019692792437967703	0.005442942942942943	0.0008219382799073452	0.00018151016456921588	0.0	0.0023802211302211304	0.12673895253682488	0.00018232870218429784
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.017764124482436222	0.0	0.0	0.0	0.0	0.018386566346105936	0.0	0.0	0.0	0.0	0.0	0.0012340600575894694	0.0	0.0	0.0012097001069037304	0.0	0.0	0.0	0.0	0.009444103194103194	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5;g__	0.01302257245892881	0.0015018236429950654	0.002182262569832402	0.0033401779603011634	0.0032634235488643287	0.0	0.028996977982443516	0.0010836945648549517	0.015326633165829147	0.0021719457013574662	0.0037197024238060953	0.003805018510900864	0.0026362720012405986	0.002263906856403622	0.0004782535306363585	0.004942442442442442	0.011133527609654038	0.004295740561471442	0.005327149661569316	0.008522727272727272	0.0010229132569558102	0.001093972213105787
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__	0.002404167223186857	0.018021883715940785	0.002836941340782123	0.0034496919917864476	0.004264206770516056	0.029896855847326723	0.0006475751906749172	0.018839613204401466	0.002763819095477387	0.007601809954751132	0.009839212862970962	0.003702180172768408	0.0027913468248429866	0.007050452781371281	0.0033196421538288414	0.009822322322322323	0.00276470148696107	0.0018151016456921588	0.005765856104286789	0.0062192874692874696	0.0022504091653027824	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__	0.007679978629624683	0.027533433454909533	0.020207751396648044	0.0151129363449692	0.018971368897397964	0.021426080023917486	0.023312706864297022	0.03572024008002667	0.024321608040201004	0.02420814479638009	0.01673866090712743	0.02437268613739202	0.029541753896254942	0.023027166882276844	0.025769425533112025	0.014577077077077076	0.03340058282896212	0.012403194578896418	0.02143394334419654	0.0059121621621621625	0.016775777414075287	0.020129088721146483
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	0.01429143849338854	0.007973968390188086	0.0053683659217877095	0.0029842573579739904	0.004351231398485772	0.003587622701679207	0.007339185494315729	0.011587195731910636	0.004321608040201005	0.004570135746606335	0.008459323254139669	0.0011826408885232415	0.010234938357757618	0.0055627425614489	0.007764586732684409	0.006193693693693694	0.006351341253829485	0.0015125847047434656	0.007019303083479569	0.004222972972972973	0.007722995090016367	0.0025161360901433103
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.0166956057165754	0.003110920403346921	0.006153980446927374	0.002135523613963039	0.0030893742929248976	0.0008969056754198017	0.0	0.005293431143714572	0.002864321608040201	0.01	0.005459563234941205	0.004524886877828055	0.0037993331782585097	0.005692108667529107	0.005260788836999944	0.00563063063063063	0.0015691548980049316	0.004537754114230397	0.005389822010528954	0.00453009828009828	0.0004091653027823241	0.005870984210334391
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.07693335114197943	0.02853464921690624	0.02457227653631285	0.04678986995208761	0.02136454616656514	0.07907718371617918	0.02129802849330839	0.02221573857952651	0.032814070351758796	0.06502262443438914	0.0314374850011999	0.03367955573837927	0.030549740249670467	0.039391979301423026	0.03297136105328307	0.05555555555555555	0.03982664574460136	0.03999273959341723	0.024755577839057408	0.08323095823095823	0.019435351882160393	0.044779929256463555
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.019166555362628557	0.0016806121719230493	0.0011347765363128493	0.0034223134839151265	0.0015664433034548778	0.006477652100254123	0.0	0.0033761253751250415	0.0007537688442211055	0.012579185520361991	0.003419726421886249	0.00097696421225833	0.005815305885089556	0.004010349288486417	0.00334777471445451	0.007882882882882882	0.0035119181050586564	0.0013310745401742497	0.0011907746302331412	0.00667997542997543	0.0008183306055646482	0.0008022462896109105
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.0030052090289835716	0.012479439319173282	0.006415851955307262	0.0016974674880219029	0.00456879296841006	0.0	0.007339185494315729	0.032719239746582196	0.009698492462311558	0.010090497737556561	0.007319414446844252	0.008381324557795146	0.018608978832286578	0.009896507115135834	0.021380746075507794	0.015703203203203203	0.004483299708585519	0.0006050338818973862	0.006267234895963901	0.001382063882063882	0.02516366612111293	0.001021040732232068
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.028382529718178177	0.021847958234999642	0.021691689944134077	0.031019849418206707	0.03180750152293099	0.04235387911704619	0.04281191538350842	0.029676558852950983	0.034673366834170855	0.034479638009049775	0.024838012958963283	0.03409090909090909	0.02457935954097852	0.03499353169469599	0.02503797895684465	0.026401401401401403	0.0276470148696107	0.03170377541142304	0.023564803208824266	0.02142199017199017	0.01999795417348609	0.026802319221091785
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	0.0	0.0	0.002706005586592179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	0.0	0.0	0.0044626967830253255	0.0	0.009218197219592406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007472166180975864	0.019482090997095837	0.001128102281273502	0.0	0.012326104746317512	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.009817016161346333	0.0033612243438460986	0.0034043296089385474	0.00865160848733744	0.0025237142111217475	0.013403757038218148	0.0020146783709886315	0.003251083694564855	0.0037688442211055275	0.003257918552036199	0.004559635229181665	0.006993006993006993	0.002713809413041793	0.007826649417852523	0.002869521183818151	0.005693193193193193	0.0019427632070537248	0.006836882865440465	0.004763098520932565	0.004837223587223587	0.0017900981996726677	0.005214600882470918
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.009750233738480033	0.005399413573625117	0.006415851955307262	0.009965776865160848	0.005177965364198068	0.015496536947531017	0.012231975823859547	0.012337445815271757	0.006432160804020101	0.011312217194570135	0.010679145668346532	0.0053475935828877	0.006823292238505078	0.012742561448900389	0.007173802959545378	0.014702202202202202	0.006426062915639244	0.005384801548886738	0.008398094760591626	0.008292383292383292	0.005830605564648118	0.0061262443933924075
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0.00293842660611727	0.00046485017521275836	0.0011784217877094973	0.0029295003422313485	0.0013053694195457315	0.006527480193333001	0.0020146783709886315	0.0010420140046682228	0.0005025125628140704	0.0006334841628959276	0.0006599472042236621	0.0016454134101192926	0.0010855237652167172	0.001034928848641656	0.0009002419400213807	0.0021271271271271273	0.0	0.0	0.00062672348959639	0.003455159705159705	0.00046031096563011457	0.0005469861065528935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__	0.013156137304661412	0.0030751626975613244	0.00602304469273743	0.004955509924709103	0.005003916108258637	0.008819572474961384	0.006475751906749172	0.010795265088362788	0.0053266331658291454	0.0062895927601809955	0.0069594432445404366	0.008329905388728917	0.002946421648445375	0.008602846054333764	0.00942440780959883	0.009446946946946947	0.010685197638795487	0.003872216844143272	0.005765856104286789	0.013129606879606879	0.005472585924713585	0.002297341647522153
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter	0.006945371978095366	0.00021454623471358077	0.0015712290502793297	0.004818617385352498	0.009355147506744408	0.011859086152772933	0.00021585839689163908	0.0002917639213071024	0.001457286432160804	0.0016289592760180996	0.0005399568034557236	0.0010798025503907856	0.0	0.0	5.6265121251336294e-05	0.009822322322322323	0.007023836210117313	0.0025411423039690224	0.0021308598646277263	0.0029176904176904175	0.0	0.0009116435109214892
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.0057432883665019365	0.003933347636415648	0.007768854748603352	0.004353182751540041	0.006526847097728657	0.010862524291195375	0.006259893509857534	0.016588862954318107	0.007738693467336684	0.008914027149321267	0.008099352051835854	0.006787330316742082	0.0057377684732883615	0.007373868046571798	0.00942440780959883	0.007632632632632632	0.008592991108122245	0.00840997095837367	0.004763098520932565	0.003071253071253071	0.00506342062193126	0.006563833278634723
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.025243755843462	0.005006078809983551	0.006677723463687151	0.01245722108145106	0.0034374728048037597	0.0121580547112462	0.01870772773060872	0.008502834278092697	0.00849246231155779	0.006380090497737557	0.007079433645308376	0.003599341834635952	0.007366054121113437	0.0054333764553686935	0.0037134980025881957	0.009134134134134135	0.00440857804677576	0.007744433688286544	0.0048257708698922035	0.009674447174447175	0.0018412438625204583	0.004995806439849761
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.008948844664084413	0.0008581849388543231	0.001964036312849162	0.005968514715947981	0.0006961970237577234	0.019582440579999003	0.005108648726435458	0.00650216738912971	0.006482412060301508	0.003167420814479638	0.007019438444924406	0.004987659399424105	0.006823292238505078	0.004980595084087969	0.004698137624486581	0.007194694694694695	0.0013449899125756557	0.003025169409486931	0.007646026573075959	0.009367321867321867	0.0035801963993453353	0.005032272180286621
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	0.0	0.00025030394049917757	0.004408170391061453	0.0036687200547570156	0.0010007832216517275	0.0004982809307887787	0.007267232695351849	0.000958652884294765	0.0013065326633165829	0.0	0.002759779217662587	0.000462772521596051	0.005815305885089556	0.001034928848641656	0.0015754233950374162	0.0027527527527527527	0.001046103265336621	0.0012100677637947724	0.0036976685886187014	0.0	0.00025572831423895256	0.006089778652955549
k__Bacteria;p__WPS-2;c__;o__;f__;g__	0.0	0.0	0.0	0.007419575633127995	0.0	0.0	0.0	0.0	0.0005025125628140704	0.00022624434389140272	0.0007799376049916006	0.0	0.0	0.0	0.0	0.0003128128128128128	0.0	0.0016940948693126815	0.0	0.013743857493857493	0.0	0.0039747657076176935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06	0.003940162949111794	0.00035757705785596794	0.0023568435754189945	0.002628336755646817	0.0022191280132277435	0.0016941551646818477	0.0	0.00191730576858953	0.0021105527638190956	0.002352941176470588	0.0	0.0021081859317153436	0.001938435295029852	0.004139715394566624	0.0015472908344117482	0.00487987987987988	0.0	0.0044167473378509195	0.0	0.0023034398034398034	0.0027618657937806875	0.001276300915290085
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.00040069453719780956	0.0008581849388543231	0.0044518156424581	0.0016700889801505817	0.00304586197894004	0.0	0.0	0.00266755585195065	0.0026130653266331657	0.0023981900452488686	0.0028797696184305254	0.004781982723159194	0.004574707296270451	0.000646830530401035	0.0020255443650481065	0.0005005005005005005	0.0029141448105805875	0.005384801548886738	0.0032589621459012284	0.0003839066339066339	0.002199263502454992	0.002115012945337855
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.033190864164551886	0.003933347636415648	0.002836941340782123	0.01273100616016427	0.0019580541293185974	0.028651153520354775	0.0023744423658080297	0.002875958652884295	0.004723618090452261	0.006334841628959276	0.005639548836093113	0.004730563554092966	0.0021710475304334343	0.005498059508408797	0.002897653744443819	0.012074574574574575	0.0028394231487708288	0.004900774443368829	0.007771371270995237	0.018043611793611792	0.0017389525368248773	0.00758487401086679
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0013356484573260317	0.002288493170278195	0.001003840782122905	0.0007665982203969884	0.0006526847097728658	0.0027903732124171608	0.002878111958555188	0.0031260420140046684	0.0010552763819095478	0.000995475113122172	0.00167986561075114	0.002313862607980255	0.001007986353415523	0.0005821474773609315	0.0014066280312834073	0.0036911911911911913	0.0004483299708585519	0.0010285575992255566	0.0026322386563048385	0.0026105651105651105	0.0008183306055646482	0.0011304379535426467
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231	0.0026712969146520634	0.00010727311735679038	0.0011784217877094973	0.0014510609171800137	0.0	0.00044845283770990086	0.000719527989638797	0.00012504168056018673	0.0005527638190954774	0.00022624434389140272	0.0002999760019198464	0.0015939942410530645	0.0007753741180119407	0.0008408796895213454	0.0002531930456310133	0.0015640640640640642	0.0008219382799073452	0.0032066795740561473	0.0	0.0033783783783783786	0.0	0.0004375888852423148
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0018031254173901429	0.0033969820496316957	0.0017458100558659217	0.00243668720054757	0.0013923940475154468	0.001544670885445214	0.008130666282918406	0.0024591530510170057	0.0006030150753768845	0.002307692307692308	0.0020998320134389247	0.00097696421225833	0.003101496472047763	0.0029754204398447608	0.0011534349856523942	0.004066566566566567	0.001046103265336621	0.002601645692158761	0.001692153421910253	0.0018427518427518428	0.002915302782324059	0.001093972213105787
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0.004340857486309603	0.0	0.0	0.0002737850787132101	0.0	0.0	0.0	0.0002917639213071024	0.0	0.0	0.0010199184065274778	0.0	0.0	0.0	0.00011253024250267259	0.02245995995995996	0.0	0.0	0.0	0.0062192874692874696	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	0.005810070789368238	0.0	0.0	0.0007118412046543464	0.0	0.007872838706462704	0.0005756223917110375	0.0	0.0	0.0007239819004524887	0.0	0.0	0.0012405985888191051	0.0	0.0	0.004942442442442442	0.0	0.0	0.0	0.001074938574938575	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0008013890743956191	0.0016448544661374527	0.0	0.00837782340862423	0.00043512313984857715	0.008271463451093726	0.0	0.0017089029676558853	0.0	0.00022624434389140272	0.0	0.00097696421225833	0.0005427618826083586	0.0259379042690815	0.000562651212513363	0.006318818818818819	0.0	0.0	0.0	0.0	0.0	0.00014586296174743827
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	0.003272338720448778	0.0005006078809983551	0.0004364525139664804	0.0016974674880219029	0.00021756156992428858	0.013304100852060392	0.009857533458051519	0.0005418472824274759	0.0004020100502512563	0.0008597285067873303	0.0008999280057595393	0.0008227067050596463	0.0015507482360238814	0.0007761966364812419	0.0018286164406684296	0.010948448448448448	0.0	0.0022386253630203292	0.0006893958385560291	0.0019195331695331696	0.0	0.0008022462896109105
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.0038065981033791906	0.0037545591074876635	0.004277234636871508	0.004681724845995893	0.0023931772691671745	0.01006527480193333	0.011224636638365232	0.0061687229076358785	0.0005527638190954774	0.0037104072398190047	0.006419486441084713	0.004010695187165776	0.00209351011863224	0.003428201811125485	0.0009846396218983853	0.004191691691691692	0.002540536501531794	0.004719264278799613	0.0018174981198295311	0.005681818181818182	0.0038870703764320785	0.0033548481201910803
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.0006010418057967143	0.0013230351140670815	0.0008729050279329608	0.005968514715947981	0.001653467931424593	0.008520603916488116	0.0007914807886026767	0.0010003334444814939	0.002412060301507538	0.0011312217194570137	0.001919846412287017	0.003187988482106129	0.0018608978832286578	0.00129366106080207	0.002475665335058797	0.004629629629629629	0.0009713816035268624	0.0025411423039690224	0.001128102281273502	0.0018427518427518428	0.0	0.002734930532764468
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12;g__	0.0040069453719780955	0.0	0.0006110335195530726	0.0014784394250513346	0.0	0.0	0.0006475751906749172	0.0	0.00035175879396984926	0.000588235294117647	0.00023998080153587713	0.00097696421225833	0.00038768705900597036	0.000646830530401035	0.0	0.0021896896896896898	0.0020174848688634837	0.000484027105517909	0.0	0.0007678132678132678	0.00010229132569558102	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.00040069453719780956	0.0011084888793535007	0.0008292597765363128	0.0010130047912388774	0.0005221477678182926	0.0	0.0033817815513023457	0.0012087362454151385	0.0007035175879396985	0.0009502262443438915	0.0013198944084473242	0.00030851501439736734	0.0007753741180119407	0.00045278137128072445	0.0010971698644010577	0.00037537537537537537	0.0005230516326683105	0.000484027105517909	0.000250689395838556	0.0003839066339066339	0.0012274959083469722	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.005142246560705222	0.0014660659372094686	0.0013530027932960895	0.0006023271731690623	8.702462796971542e-05	0.004384872190941253	0.00719527989638797	0.00016672224074691563	0.002814070351758794	0.002850678733031674	0.002759779217662587	0.0008227067050596463	0.0037217957664573155	0.002263906856403622	0.0008439768187700445	0.007882882882882882	0.0006724949562878278	0.0007865440464666022	0.000250689395838556	0.0033783783783783786	0.00025572831423895256	0.0004740546256791744
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002700725820064142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	0.0015359957259249366	0.00039333476364156476	0.0005673882681564246	0.0006297056810403833	0.0	0.006278339727938612	0.003237875953374586	0.0004168056018672891	0.0	0.0011312217194570137	0.00047996160307175426	0.00041135335252982314	0.0007753741180119407	0.0008408796895213454	0.0011815675462780622	0.005005005005005005	0.0002988866472390346	0.0012100677637947724	0.0	0.0009213759213759214	0.0004091653027823241	0.0003281916639317361
