# Constructed from biom file
#OTU ID	AGOS38P1A8	AGOS42P6A8	AGOS44P4A8	AGOS46P1A8	AGOS48P4A8	AGOS50P1A8	AGOS53P1A8	AGOS54P5A8	AGOS56P1A8	AGOS57P4A8	AGOS58P6A8	AGOS60P3A8	CONS37P4A8	CONS39P1A8	CONS41P1A8	CONS43P5A8	CONS45P2A8	CONS47P6A8	CONS49P6A8	CONS51P3A8	CONS52P4A8	CONS55P5A8	CONS59P1A8	CONS61P4A8	CONS62P1A8
PWY-5104	14366.26462123203	10418.944069558827	12028.857674821307	9475.764377606336	14557.286883275741	21284.586933821436	12253.626470019384	9656.078899184	10682.414083222027	10898.964898274991	12875.434554738817	12222.98592054206	12364.142074148012	12758.71173895434	11254.749357477884	11429.94426103858	19549.0363186523	10551.503660583345	18290.54904207367	11514.529897339586	11855.978183325431	13429.225435233242	10522.708229850714	14863.537101313845	18185.722037343785
PWY-5121	9431.185601276396	7152.610367953011	7955.448152802045	6359.832752179529	10385.463426183416	13904.239843712829	8244.611445017696	6454.804926007731	7003.564229786184	7327.654935215924	7504.642244030013	8093.74520783759	8816.727844437137	8247.302250562323	7999.237452034222	7928.3717756431	13144.406608503947	6687.1038410470965	13123.372304029663	8147.524405081464	7948.562153986208	9279.712473237676	7428.648659890825	10123.803681647192	12502.162543805654
PWY-5154	2952.3810142383654	1166.5158503089247	2990.1803187486116	2043.9221586854317	2501.931776147845	2284.273082471008	2044.6280776089168	2114.5290149645316	1606.4115311051273	2375.55240370634	5788.382558799916	2152.7420694758384	3328.2720900880554	1991.9207819452151	2132.3225781443793	2031.5929053964817	2153.254955133811	1106.0509088669576	1805.9836168382733	2239.9407454562943	3334.3334661678637	1513.5489730905954	1949.612075775819	1011.9455329718276	1785.8036519548345
PWY-5177	972.6487602370746	377.63522532360184	494.6418794541561	364.65430500438725	446.2723766312132	534.7876188503637	620.4160772603251	387.8359623141956	593.3883568589473	409.3941840914709	1496.5706440171148	516.7378978991646	781.6702846076314	502.6556783274266	726.6055145708249	777.9253443351223	665.6280718593939	484.35443075517367	624.4159265121804	583.9934957660598	446.3512554698713	515.1168552400526	268.1344328834028	512.1920003610575	801.6388630638105
PWY-5178	0.009316960143329054	0.004864778058055221	0.00016459671352203343	0.0011280546706410577	0.0013790640397222343	0.004978032749632744	0.0021450090821492967	0.0016424204855498168	8.774218452488696e-05	0.0014151169423419492	0.03865253355665874	0.001736635043989826	0.018561248865214687	0.0033112649722759303	0.014300879384333463	0.04024971439823054	0.008025720888052064	0.002512033882136668	0.004602901229574119	0.0023071725062245945	0.0006344493406540923	0.0031922550550770304	0.00025184170290439576	0.004745484599491795	0.004351899817801789
PWY-5180	594.9356675388698	739.0733125547296	424.4383813266991	465.47722588760206	709.1471229566305	1291.4963028270347	810.4620290673155	198.09884326855965	358.91565965741734	213.21000511042527	339.5599248081984	293.7875504738201	480.612730198721	602.9697209267599	680.3685936704137	400.6834672541039	1366.7009033991778	447.90735072577144	1046.0021105454211	319.4906653100251	411.51955030575533	844.5118260036958	405.0356220865804	930.3976308789852	1338.303187835564
PWY-5181	9.788523199623897	4.305212204382246	6.463155191500498	0.553453486873208	5.483211454385968	8.957281080864568	5.203376688592624	0.7850014671674104	5.191726439762022	7.697452117111063	4.519801690962164	8.864257415858082	13.25767948024701	6.494432407963709	8.33346504708882	6.428847736381105	8.958301688687252	1.1632448117950072	11.44190071027175	10.785413956997726	7.690554012045143	7.554970420939424	6.155526494497374	9.45133717577623	9.339284327380492
PWY-5182	594.9356675388698	739.0733125547296	424.4383813266991	465.47722588760206	709.1471229566305	1291.4963028270347	810.4620290673155	198.09884326855965	358.91565965741734	213.21000511042527	339.5599248081984	293.7875504738201	480.612730198721	602.9697209267599	680.3685936704137	400.6834672541039	1366.7009033991778	447.90735072577144	1046.0021105454211	319.4906653100251	411.51955030575533	844.5118260036958	405.0356220865804	930.3976308789852	1338.303187835564
PWY-5183	2.1696384094733655e-06	1.4476602401848737e-06	1.6841164988496848e-06	4.679999999950883e-14	7.919999999885423e-14	2.169533669483631e-06	5.849999999959478e-14	5.309999999956445e-14	6.6188918598718574e-06	4.7699999999592936e-14	3.2399999999993076e-14	5.75999999995221e-14	3.1322982906784717e-06	4.229999999986039e-14	2.9699999999981473e-14	3.419999999999265e-14	5.3099999999906475e-14	6.479999999957444e-14	9.269999999952326e-14	7.379999999940195e-14	5.4899999998806496e-14	5.6699999999742176e-14	3.509999999877324e-14	6.659999999975922e-14	7.919999999963113e-14
PWY-5184	15.995287784690882	8.669745265972194	9.425536152925806	6.229877834393015	9.866619191804718	11.949427016410445	8.270132357794994	9.244003930731385	3.991256347029804	6.901382262397793	9.917389213797161	6.706481816093998	8.179777403740282	7.715630768351255	10.517381340703592	11.610208566490662	6.5958564917229126	7.721305941451297	15.676021029188126	14.71966368594291	7.567711135138612	10.34306980164707	9.033221633620968	8.602126087035606	14.565075921865025
