# Constructed from biom file
#OTU ID	AGOS38P1B14	AGOS42P6B14	AGOS44P4B14	AGOS46P1B14	AGOS48P4B14	AGOS50P1B14	AGOS53P1B14	AGOS54P5B14	AGOS56P1B14	AGOS57P4B14	AGOS58P6B14	AGOS60P3B14	CONS37P4B14	CONS39P1B14	CONS41P1B14	CONS43P5B14	CONS45P2B14	CONS47P6B14	CONS49P6B14	CONS51P3B14	CONS52P4B14	CONS55P5B14	CONS59P1B14	CONS61P4B14	CONS62P1B14
COA-PWY	6774.252789014573	14457.45614338218	4553.218698581932	9418.198877712295	13243.300446513276	12891.564059438682	7607.6201086821175	12001.824258318293	7465.52497234066	5364.25893223668	9421.675864257859	13209.402346292247	8940.331467701251	7376.044389174907	8215.208747658739	11295.853348719396	8047.121547976861	13255.574624011624	14666.517501684324	6895.237521943566	7120.79453784562	14845.912148402287	12300.91553560511	11756.092943983855	10827.8487425511
COBALSYN-PWY	4960.964722595882	9359.647479944515	3057.493655894578	6225.981806570393	8154.947722284018	9815.691788759934	5010.159358510758	7646.805663564901	5147.805410330882	3021.8918017020987	6595.980338192325	8833.020938522493	5927.670003547449	4698.383760913675	5584.527379935655	8026.4002900458	5275.583498413801	8424.877873665888	11209.752331138572	4373.809483210296	4462.743196383614	9965.404875998058	8566.932532200513	6762.33209605368	7074.409202355809
CODH-PWY	476.4095456836896	484.0425103159202	194.71191900376004	320.0230648284838	711.9919482927548	400.2632639692425	327.84649721471953	461.09921231769835	339.6411114528786	193.49274443775215	522.8166353139112	644.9362813743962	321.4834871266222	324.58820932802047	344.5806864596825	426.4082875854521	328.69325036267065	730.249987633582	530.0965695023676	281.1624683425839	280.7927124830787	321.11606143704967	376.1439673083711	353.5499308340844	374.0418602269913
COLANSYN-PWY	3836.332708898143	11214.358190692657	2937.6146325431164	7183.394494264438	8583.379254707932	7229.011788262052	5494.266986329157	7322.430811723126	5489.138976863728	3756.4257747988595	5127.680729654208	8788.345331061648	6627.642600780499	5899.048172536937	5829.25184270397	6942.296336124286	6048.9609906556125	9623.102586124316	6544.967779344632	5017.534114025957	5292.329911105788	10852.57484836893	8858.540965225151	9154.820081097478	8205.147267259743
COMPLETE-ARO-PWY	8120.211931836898	16333.946038525008	5668.606001071162	10632.086276125545	15782.99755896852	14738.453151060321	8880.773702025404	12331.070530970828	8542.39007829846	5706.642076446499	11055.614078047094	14476.102352459655	9616.484374043845	8632.069527801334	9433.947009556347	12975.02139439787	9107.983065054292	14715.666186560915	16507.05907616586	7922.367455254894	7917.010023133053	16687.77038438269	13845.221326750321	13439.67400769648	12510.930106181995
CRNFORCAT-PWY	21.85045764848058	27.78381249077694	9.717488302976623	17.34015435843202	23.935922546295604	17.861263139157852	24.105058970714648	28.970149216820182	19.908875900856145	10.578478137258939	24.389273236818426	41.21373883116232	11.218554790726575	18.550228000844594	19.802852476244222	26.937729383687127	16.899598119270543	35.09614711109366	33.44238865020191	19.403650274617796	14.093440132699692	17.177232856322213	21.525461979796365	15.348395758595617	17.41310533625018
DAPLYSINESYN-PWY	7688.296494436327	14529.19004095072	5350.941602739493	9189.50187433538	14820.646304328884	13683.478396394463	7996.157193885103	11613.704924637606	7525.239837536837	5387.213888793726	10442.360550549238	12941.41832765827	8504.237069439017	7474.673243184192	8594.00886210682	11762.382140364582	8167.6921779721715	13924.305426153425	15029.78384365236	7006.984687699626	7067.034822027041	14525.099956214279	12335.30213414923	11338.810033357884	10886.415481384689
DENITRIFICATION-PWY	39.560941163068506	54.31921581372118	31.68161497196015	33.03318776887834	36.396097170533615	31.930136104923626	26.044720808625485	37.93536989079449	23.937572532710014	19.76470868037028	38.04325503639152	30.33038867722831	37.68956916288489	36.37343136435018	20.85160009871784	35.15859361625746	55.84116083467232	105.00017462668356	34.221659330314765	27.670414378852104	31.40555009046298	42.23974312742613	41.788975383326104	11.044657607642415	53.424495633686426
DENOVOPURINE2-PWY	6818.304358776461	14470.59898621657	4996.404028436632	9796.084327270308	13998.835126746868	12806.330776498748	7902.671617725854	11604.395515095035	7818.122815997099	5374.7635046388405	9334.826818228099	12481.788708542465	8641.406340739699	7801.336744552686	8222.414334607245	10873.675819702194	8101.115264741814	12856.465858013531	13309.677166139852	7118.882462342449	7481.254097751053	15440.1992980822	12252.904858854292	11339.493509550173	11431.034436980686
DHGLUCONATE-PYR-CAT-PWY	0.12500549477279824	0.09933704901912549	0.14554043969092018	0.19520142469680338	0.25360454748982014	0.18534166643322755	0.1927646968151247	0.22847589612439068	0.1008818933944539	0.08838089162341177	0.05716555271339859	0.1781304183092218	0.0533338218077859	0.15733171576273675	0.14085988781603292	0.21704789739019054	0.0675006320738956	0.19961605756705744	0.25234252668248897	0.10336965549754991	0.0413188132830375	0.19660959303264927	0.25900332473239235	0.04194007627765255	0.21519501265561114
DTDPRHAMSYN-PWY	7539.965755716043	17824.444924804808	5568.524609439694	10751.183779690353	16310.278827022488	11315.501567705085	8862.157707532633	11311.074298703386	8181.490062340775	6132.519080427147	10239.278988993286	13892.279047368283	9442.427827949268	9693.97652986149	9657.37133012082	12012.851907107606	9766.611381970493	14892.948818228224	13826.675284144618	8385.188177676599	8257.307485910142	16882.002226330587	13072.708689027906	13431.150500319172	12755.721906471501
ECASYN-PWY	0.9378012995165194	11.26406738455032	2.7000320106271007	16.973024413636644	55.00162623845756	56.04438191785799	13.393438160925928	24.62838685941676	28.181434336709547	3.5182828626061604	22.167913533347974	18.746034647474673	2.2242612801544888	25.472676949400086	33.79881356491003	1.0581185645412128	45.31296445117312	8.349775264851028	5.073558359983783	10.067367142023484	3.829991632939732	20.86802520944163	34.95488738200707	0.18467959568523093	19.893481427290553
ENTBACSYN-PWY	21.973750021246378	16.967004433821238	7.936133547779649	42.234349340786075	162.95359709080472	152.89541476929404	50.30410573971602	72.46393507221815	84.08505312460353	47.27176119807063	107.24262240643604	56.09635212572747	16.575234663126665	77.01907571864938	116.09422163096431	45.13140468120791	122.73840729177894	56.56718541094256	29.492049066800675	38.42968598962647	5.093648273601702	75.20948850904843	76.14305855259778	13.167241609110818	33.829255870721845
FAO-PWY	944.7732167828924	943.6468146693072	431.4431186819445	759.778653085388	1296.2688210916554	1488.2043483135865	607.3571451260941	761.3826011766671	636.077422524272	303.47363725364664	857.1961363114671	826.290250586728	849.8497980965003	573.0819169810817	582.5760231877894	842.8133550408879	816.0798306446293	1481.1727912902059	888.1204243322645	500.1035500070105	575.0133791215345	987.6303179798812	887.0414209105911	1275.3939046446712	761.7672025510869
FASYN-ELONG-PWY	3299.8431336739545	14091.021160753768	3227.2536980054465	8344.409401101504	9923.425120125308	6862.41524115477	5911.875439951042	8298.564425615938	5742.560431726672	3726.7807059521842	6075.748120956243	9490.767547201953	6897.471280347781	7070.250459001873	7221.686209223228	7932.0063626155315	7052.362345468948	10789.121118572406	5833.104296970752	6284.132057647815	6198.119604224259	13477.608834891422	9842.127618871642	10724.699262861659	8659.682401153626
FASYN-INITIAL-PWY	2369.0169238752187	10646.466846916499	2366.1253616481035	6318.399663316216	7317.606575503301	4095.398317879462	4427.163523897528	6309.613940813088	4317.093110971398	2767.732695383011	4515.661942385914	7194.227647899638	5291.071421952313	5256.496612313318	5444.767814337215	5942.966956636442	5419.772361648507	8305.457120969226	4077.96750687799	4771.734306864823	4721.211448748585	10305.196768264586	7523.121814676825	7160.372729437244	6478.4582355017355
FERMENTATION-PWY	4306.217717710416	11234.075494373828	3282.487305327105	7651.7323361072085	8672.164861712441	8631.94427953722	5973.231927587153	8099.141851907974	6162.696383885436	3724.0690709377764	5555.899055979816	8893.666601891115	6713.124892992968	5991.084536660228	5597.21144485929	7032.313489551792	6003.951998928029	9013.85092334677	9370.272850638232	5198.6173998855775	5879.617796364204	11225.937422570683	9037.793410089445	7969.062005725244	9526.212556169723
FOLSYN-PWY	5571.559114703343	12716.784818184575	4499.442705126783	8490.101147671554	11878.883526288784	12041.852703347256	6762.2371864597535	10317.24174338214	6840.88644107663	4326.777121879399	8277.102892982319	11137.615211000746	7778.774964309204	6557.293830328362	7295.357162366538	10091.874653455543	6808.697580615107	11140.80241659951	12725.24609294688	6217.525888751938	6350.959149885036	13688.172579394954	11092.07378439461	9592.191368173157	9841.35276593619
FUC-RHAMCAT-PWY	1497.7721986890458	2848.797697820073	868.8865160327513	2010.0822632301301	2672.8038777898205	2799.537952309514	1741.461747795424	2363.124197077865	1713.550112787919	1180.9238341697262	1767.210937653761	2769.547053616593	1863.4988466354469	1544.7336570459352	1708.0606336156163	2271.7437399510945	1649.2581988098118	2593.6619256563836	3198.133299710904	1445.8676491701901	1558.9427189188725	3108.451712558864	2777.0423080964665	2322.732189450876	2532.1367338301393
FUCCAT-PWY	1756.3873540424759	2895.9214118490186	1169.256917213489	2506.6975496732284	3364.231367259162	3520.772458901353	1823.9148078067676	2706.9840669016517	2019.5138040868774	1221.7111474271383	2274.4300221994786	3032.765693119333	2141.046009931934	1723.202842386919	1873.716848002652	2398.7621111798335	1731.4268472328397	2607.2783730722904	4188.030377020259	1611.6710663484307	1737.2934043739326	3949.9695837736676	3268.569006031537	2818.6261579769703	2327.6605353357895
GALACT-GLUCUROCAT-PWY	3045.378602857243	8099.154496766358	2565.293542678847	4922.225780104001	6811.175514868419	5503.325137941835	4381.0450218592205	4754.102913128361	4031.48597253737	2625.374275480458	4197.796970100579	5461.267866941857	4076.805010237818	4121.895108870607	4357.789684834682	5077.611491969983	4109.4990190493545	6982.652986950039	5438.545545087926	3536.3689620431533	3732.354686726368	7338.013020440676	6212.266836044017	5265.000457123666	5858.901098872173
GALACTARDEG-PWY	253.63239648919162	323.916294064053	110.96882269731643	203.60908430750789	304.22184867258204	420.8675056445284	221.98157909683212	238.35149061033073	197.94102636090741	111.78181239175798	288.13109702531654	280.39461821033035	163.28441463434217	171.13059758911254	225.2252517626346	280.4872619035075	196.43668914373467	436.67180789695874	449.86193290708667	140.24340247727318	136.4053474711724	272.4497277939717	303.531769814996	168.60040236500424	226.1492068639277
GALACTUROCAT-PWY	3784.593585866833	9242.408282356348	2657.624905291141	5662.971489640653	7545.461422862891	6757.527492381523	5089.439833611226	5225.666433775611	4808.912490244997	3308.7944878214685	4883.7819387631835	6711.440903113737	4871.181068453621	4341.351969454837	5393.710755231977	5862.010645020459	4899.2884778588095	8912.683325200871	7053.601810121538	3864.6245845823764	3996.4706017693206	7993.694928377905	7910.762145603954	6464.439954194905	6283.479643252765
GALLATE-DEGRADATION-I-PWY	0.9924061854880726	0.12265643138688617	0.12192723907792719	0.67763851410135	0.8559444265092033	0.08121241736562726	0.030795010607376924	0.21160174398642081	0.09363339943729038	0.02146951507894585	0.032493022338665384	0.050141098056564234	0.04528342603467295	0.0680799087525833	0.049820160754380664	0.06345168129128999	0.03913290492768357	0.25581598302637626	0.0508636820297366	0.02305563409346692	0.15958305967576622	0.36661470954575814	0.024165704153713493	0.010248494907751936	0.1860433017367195
GALLATE-DEGRADATION-II-PWY	0.9924061854880726	0.12265643138688617	0.12192723907792719	0.15879115422028647	0.8559444265092033	0.08121241736562726	0.030795010607376924	0.21160174398642081	0.09363339943729038	0.02146951507894585	0.032493022338665384	0.050141098056564234	0.04528342603467295	0.0680799087525833	0.049820160754380664	0.06345168129128999	0.03913290492768357	0.25581598302637626	0.0508636820297366	0.02305563409346692	0.15958305967576622	0.36661470954575814	0.024165704153713493	0.010248494907751936	0.1860433017367195
GLCMANNANAUT-PWY	3814.9599492993375	6907.988102719938	2941.5572670699594	5173.997718407462	7748.327386154292	9781.439451494476	4292.023804750117	6985.028406095311	4865.482201757488	2758.437338686114	5783.780544280538	7711.970247980624	4972.682910654624	3086.75580155349	4758.512592492335	6905.218683975714	4032.9081437913414	7832.340311089992	9230.232998667298	3911.3265961908005	4027.7030577278983	8512.796154748046	8220.053390294119	5618.759943764561	5850.169647982454
GLUCARDEG-PWY	538.1014753677788	535.2439054266033	209.58643911409268	465.1634251884211	795.7766621694466	774.5486245908992	348.1836318472041	459.08179172106423	276.6640007681226	169.48506164729193	567.7096224939872	563.4484673407584	426.4215772769608	434.867985655475	335.40769510355983	513.8478575704312	480.91096521547263	713.177481339767	749.2645993510617	288.69416655972157	298.24434982132607	510.9412753084149	534.6318978127869	1545.1379639442507	377.5456021344105
GLUCARGALACTSUPER-PWY	253.63239648919162	323.916294064053	110.96882269731643	203.60908430750789	304.22184867258204	420.8675056445284	221.98157909683212	238.35149061033073	197.94102636090741	111.78181239175798	288.13109702531654	280.39461821033035	163.28441463434217	171.13059758911254	225.2252517626346	280.4872619035075	196.43668914373467	436.67180789695874	449.86193290708667	140.24340247727318	136.4053474711724	272.4497277939717	303.531769814996	168.60040236500424	226.1492068639277
GLUCONEO-PWY	6671.239702253688	13551.549226687514	4037.1818816073182	8914.770839169032	11706.353160710203	11003.25575212865	7120.576640690304	10776.934659095963	7100.156243306069	4882.738667920507	7741.575168763839	11836.155070835066	8313.528086367938	6834.097995260541	7489.189123971389	9914.794713876745	7324.105202596122	12203.166046954071	12251.956307212518	6224.311081837058	6612.41772920555	13823.4549757388	11408.609176952443	10397.344668062888	10193.632739470595
GLUCOSE1PMETAB-PWY	256.40233611633266	596.2946218414831	117.10353482119578	487.7734999392472	349.7817373306818	443.1857174074386	362.6880733075712	343.80526949098135	337.13936818046636	153.65082723246618	148.8355476420966	366.47289819569517	411.36808383404474	273.5294766279174	224.77576099946376	346.2545274500438	321.4256407708417	429.3452219199744	537.7214522749716	230.33307097122312	227.44343084861413	387.1296383992672	482.24251646992366	1441.1423786121893	915.7136497647066
GLUCUROCAT-PWY	3604.210502636907	9152.079067781058	3181.1091664573764	5580.337743195949	8989.472850179664	6194.8823965208785	4786.671791646497	5493.929448330066	4319.5363274379415	2998.938526225026	5456.0395478862765	6328.7739135903685	4662.209591661798	4866.938550367317	5221.799680331397	5984.491746147713	4658.793050189193	7817.970815843152	6167.141523841138	4293.925793492361	4388.2550251158655	8363.870983901636	6811.204908331208	6791.407342138693	6337.526466768534
GLUTORN-PWY	6314.942962207453	12338.297509636312	4340.576434291968	7758.857678360068	12317.597186500698	9998.208538162437	6658.468429320796	8585.698219229293	6121.242096104292	4344.410085379273	8198.806252517155	10004.62334347027	6833.9450062752485	6896.723589688445	6920.261686909558	9293.177363442861	6818.24998724304	10782.017680582996	11134.402915791781	5847.160435981516	5899.511527069877	11755.156264617663	9483.089071400413	9961.084189538618	9298.089571482096
GLYCOCAT-PWY	8669.202206996562	19471.973183476402	6988.82901433389	12770.597407485817	19311.678502569226	18047.25235827205	10314.719924647292	15684.49361666335	10280.719288261638	6990.745490699256	13130.399168192267	17214.76972825856	11657.198140014847	9887.742351564835	11184.559315790817	15509.661696763424	10597.787617052963	16916.073434989426	20418.38336591082	9343.033592632783	9544.749446986365	20833.5030784839	16757.59267975272	15386.703241686615	14671.813820831327
GLYCOGENSYNTH-PWY	8735.52060648137	17664.035709429656	6579.96074754397	11765.721283657474	18021.227091432414	16663.420117776965	9437.136290606853	14805.489402502935	9323.80448374974	6394.071395224745	12625.84481412607	16181.287774347957	10826.830854865557	8866.692232987005	10447.597973397846	14711.657347268922	9873.739098486738	15997.772887908779	19499.510682383654	8719.504177141767	8681.46526013125	19365.20933423772	15440.933822785302	14822.54137038712	13033.27196327147
GLYCOL-GLYOXDEG-PWY	118.21408357114177	130.51021557912986	77.13159772734667	263.9065825006723	383.0922484433102	579.0222446697787	131.78613701457718	150.51957125218746	289.9454236247821	68.70050186939837	112.12999658017068	174.7476420365496	288.06319687177273	118.0494704548682	188.15238253178194	139.76007239058345	115.47688204496444	205.2823820047682	189.9790315429883	104.83865210944819	208.55280722359345	157.3996207154763	319.5515981913087	92.50580508531581	146.3117031301207
GLYCOLYSIS	7422.10675498915	17485.48710977483	6010.911542406072	10962.939903165836	16103.539979095329	13887.945557157638	8579.334086599953	14424.882132715496	8714.583101094626	6185.151060064865	10768.67554306446	14734.295234444757	9966.62419435127	8741.00156277966	9362.271905208447	12618.692721820384	9310.030670798946	14666.886336699165	15429.75114175648	8064.047935870247	8417.851248491956	18401.460446379326	13776.33589060152	13127.867005281007	12733.307130507164
GLYCOLYSIS-E-D	3427.440216721391	6846.367653767895	2101.5209720209646	4498.537896954089	6583.355010553332	6658.5135677578155	3922.664967450642	5732.671888721454	3888.3688511947557	2689.871137803736	4282.770778989655	5922.1461205191845	4396.141597183105	3528.4224206584586	3745.8885200368823	4966.294716683104	3962.7537412303377	7095.596343440542	6584.614270156912	3270.3964210232602	3603.869260993322	6635.569711908218	6147.809892417936	6279.799820005554	5518.004365965722
GLYCOLYSIS-TCA-GLYOX-BYPASS	454.73320470838445	436.4353569099177	238.052731001534	824.4171642762694	1205.6096166570771	1827.9621092024588	388.62266917061186	500.6110432278691	909.0688785990479	223.77672309577827	407.0769939468714	542.2387958500577	926.2249471626862	404.66588363971766	534.3482350222781	411.2433926957854	463.68896127463995	724.644360619131	585.6533060866313	372.0167616064094	663.7359359967992	522.1462990143199	944.3945078261128	410.2104878636251	406.8382762733566
GLYOXYLATE-BYPASS	138.53954555119978	137.2798238798225	84.87662691760562	316.8752095723304	475.4552855694041	738.2687281415821	143.69802513617074	163.59426679596768	360.15536475397306	73.6316986436271	124.73978137551441	188.05405409302696	352.48365886134127	130.2106242792303	216.27107365393883	148.9444706052149	124.6814176032532	228.27377970280574	200.94918479338455	114.05962513041027	250.65415757552722	165.90001898526182	365.0047466321709	97.06013259501452	154.78996873996144
GOLPDLCAT-PWY	1052.3037910272385	1469.2610470515556	1006.6566142334566	2195.9540121982423	3188.385066395545	4631.164143011986	1244.8064473720365	2874.994963402718	2184.1092854477884	1126.3614488644384	2362.1036846703837	3073.3717310729053	2184.843788586228	904.6592663818878	1814.1334211986195	2331.500932712586	1364.5151968174387	1882.5195843730392	4418.8264352943	1232.4712196858477	1584.5236885654247	3405.8327239175537	3448.448851561305	1804.0758120447676	1194.8745558508358
