# Constructed from biom file
#OTU ID	AGOS38P1A16	AGOS42P6A16	AGOS44P4A16	AGOS46P1A16	AGOS48P4A16	AGOS50P1A16	AGOS53P1A16	AGOS54P5A16	AGOS56P1A16	AGOS57P4A16	AGOS58P6A16	AGOS60P3A16	CONS37P4A16	CONS39P1A16	CONS41P1A16	CONS43P5A16	CONS45P2A16	CONS47P6A16	CONS49P6A16	CONS51P3A16	CONS52P4A16	CONS55P5A16	CONS59P1A16	CONS61P4A16	CONS62P1A16
FASYN-ELONG-PWY	3117.4296508840807	2889.1160812560406	3042.6846500829674	1063.3298637565292	3879.5849966866926	6127.021535870991	7953.059522843054	4907.6215072467085	2842.7128912281783	7175.349089232347	10212.421358052437	5589.157979738084	1757.7180001299887	5505.409968496981	2209.6752416963714	1704.904217488432	2689.327788487473	6946.748269000385	5792.300156740948	6271.907154796343	5072.159502756312	3428.9390716519447	4780.424260896007	8431.25528620307	5874.778205798089
FASYN-INITIAL-PWY	2238.579955930999	2079.7083341849707	2240.0853289926636	674.0705803762354	2871.874998607786	2365.947112676163	5995.332354062048	3595.1559546077933	1649.148862510255	5334.55775858676	2980.965653779497	4073.3657748293144	945.1777628722591	4022.93758878926	1384.3334295810691	1178.489184267245	1909.7292833137165	5223.8402443373925	3339.3199370662796	3724.0661419881076	3722.6871777985475	2011.6683279072183	3389.905145395781	6200.097897064911	4011.990535496867
FERMENTATION-PWY	3952.5702715295315	3630.165747862165	3560.0368059431958	1602.4350662225138	3427.53620525853	8703.056792382176	7858.974398404593	4742.497210780262	4661.812243001544	6849.685276630815	7012.955812640695	7012.385213096995	5034.438994186973	3945.0633807930994	4302.0122737388865	4645.179584007	3193.201220981867	7198.400921490084	8124.950805781956	7436.898419130119	6086.847222492549	4992.683316189507	5951.063828441574	6659.539496042863	11314.687955019865
FOLSYN-PWY	5637.580073753878	5143.5904701997115	4981.122230664242	2384.130603895465	5590.386940945297	15044.61776984706	11097.74935430102	7188.623139892662	7283.470530911446	9073.468220335586	8430.856436612718	9216.335117910892	6978.397035800363	6334.663253802351	4963.365737088307	5088.492777833159	5646.96587663763	9438.43970547617	13494.200642086484	10493.391509550875	7948.022543207086	7834.827942580687	10150.531472680326	10879.67182101834	19164.114321651283
FUC-RHAMCAT-PWY	1355.669449170655	1053.1771244521865	1095.6974663631722	554.4798589208717	1138.8345438913575	3454.3762240768842	2643.777945152103	1536.283059576889	1881.5785979201603	2397.330358212771	1880.775172963237	2056.966117797382	1304.0758674169258	1562.5777784062584	1215.8000969984464	1122.3420452363991	1398.6582269250805	2196.3943970698533	2958.9997125256205	2492.05766968583	1976.2022804068333	1839.385064920912	2437.6558592389465	2454.221392604226	3758.5863437489907
FUCCAT-PWY	1470.3605797885143	1048.5478193348945	1210.5173579510047	757.6732187494517	1329.2120249483403	6129.067129745581	3589.6339478452273	1586.2875668331942	2967.6782747498587	2296.699284085626	2437.4964420850524	2197.3651826274177	1470.3037093236453	1636.938687343134	1236.7490297759566	1168.1836869075014	1709.144689127691	2615.434076753336	5100.913650394622	3246.537854983555	3142.9662311575917	2061.498101634892	3673.776152866638	2920.767829725655	4624.509191859817
GALACT-GLUCUROCAT-PWY	3034.4658155171905	2167.521273673329	2276.751323224411	870.1349589468201	2376.510259460298	5665.178019627976	5501.921033001686	3831.961795353336	2804.810804143179	6330.865659036086	3058.4013131366614	4285.183040324032	2541.2202413132018	4146.666397437612	2086.131595893904	1941.19116339203	2308.428826818045	4267.701780335752	5124.844050380857	4609.570368994702	4067.3563197510066	3072.418894362825	4007.0434822829097	5768.474179397254	7308.80286528124
GALACTARDEG-PWY	184.94743549982942	146.72509390919387	130.84006545295864	50.041179341006035	113.7911153714239	298.7108533490314	254.38951016562373	121.77206400205299	261.3390095252793	339.79677774523225	386.04680775694254	207.42890568219107	162.6021640062699	142.90043928577867	123.42930889393342	113.43323472388093	177.5424121311544	336.42793573745206	380.48148070895115	315.7445131382582	127.78979479219666	291.383094261494	281.87751215451675	291.58297962163226	427.07504131894973
GALACTUROCAT-PWY	3471.578901510804	2540.7321221610255	2639.836986427384	975.3273467641555	2697.066479467133	6775.186399161601	6589.475007589808	4211.417153778325	3493.7912149367917	7952.500931031505	4766.746527340012	4714.780964676906	3148.0297197962996	4576.720945503743	2629.192606229354	2312.19312271828	2498.995344550513	5332.76121461426	6237.387852884009	5751.852094527142	4575.156622623767	3645.1537752682707	4805.726296665344	6577.686030587031	7753.487559862137
GALLATE-DEGRADATION-I-PWY	0.03310484919064509	0.0453639688954846	0.0074350295365185415	0.02267428077084586	0.09568958906793823	0.32425893771540487	0.04386435279684203	0.015650215925402947	0.015036067506139823	0.09970517492101472	0.013568283122688983	0.18120256116434313	0.011076704592183826	0.010811148284003758	0.013443897961258557	0.008193539166945239	0.021028300295784952	0.17521655012495282	0.1460700727354681	0.19385231667471925	0.15781938975647247	0.029024866797582514	0.05885138949042912	0.0879097541029259	0.17107285323212265
GALLATE-DEGRADATION-II-PWY	0.03310484919064509	0.0453639688954846	0.0074350295365185415	0.02267428077084586	0.09568958906793823	0.32425893771540487	0.04386435279684203	0.015650215925402947	0.015036067506139823	0.09970517492101472	0.013568283122688983	0.18120256116434313	0.011076704592183826	0.010811148284003758	0.013443897961258557	0.008193539166945239	0.021028300295784952	0.17521655012495282	0.1460700727354681	0.19385231667471925	0.15781938975647247	0.029024866797582514	0.05885138949042912	0.0879097541029259	0.17107285323212265
GLCMANNANAUT-PWY	3530.7300087427675	3574.225162620659	3341.404457881769	1890.3193560481693	4007.5925872654025	12789.95020920827	7838.660098764271	4580.109960768141	6093.243723934027	6014.232358344831	6468.784426061113	5952.512742681357	4945.426323502433	3762.7032433122245	4114.379296930101	3756.645653428675	4142.649273286288	6504.83919528993	9574.87331574804	7271.284177194518	6117.89207368129	5991.233088393117	8025.494376243022	6921.743954281024	15543.882229028424
GLUCARDEG-PWY	374.2183308594794	258.30936834542695	227.79264446212974	83.30446866626194	271.6717809246082	541.2175045580273	651.1381746049981	233.29732632859202	349.4319809653966	501.3852970045043	1066.7669037651538	476.8555528876478	329.99952836547345	254.5366439312389	199.99781215867648	168.7252696991199	244.92271087317357	566.1634906509153	523.8446515731205	700.9516257717594	320.23983870862355	462.686203322844	499.26471436563986	445.3404264524493	639.8187069467023
GLUCARGALACTSUPER-PWY	184.94743549982942	146.72509390919387	130.84006545295864	50.041179341006035	113.7911153714239	298.7108533490314	254.38951016562373	121.77206400205299	261.3390095252793	339.79677774523225	386.04680775694254	207.42890568219107	162.6021640062699	142.90043928577867	123.42930889393342	113.43323472388093	177.5424121311544	336.42793573745206	380.48148070895115	315.7445131382582	127.78979479219666	291.383094261494	281.87751215451675	291.58297962163226	427.07504131894973
GLUCONEO-PWY	6370.327899194692	6144.485099335312	5236.6803078846215	2444.457210718044	5294.944189577811	11269.203105330884	10489.792049552036	7247.726212479269	7728.039472292168	10167.454541661371	10404.169744324228	9632.072923899712	8051.2267932896675	5716.752437643234	6259.084325042257	5480.459105607391	6275.867806193021	10888.990732522527	13772.37958935626	10694.657569605382	7623.823458088334	7969.435048850278	10320.409421754395	10409.186480540746	16184.951219206896
GLUCOSE1PMETAB-PWY	204.47352949904533	86.78119633536761	132.45149083082435	45.57228315370485	98.86615721288928	173.06778713239996	715.7629062186438	262.13277987260096	216.64351859345538	540.9297126532574	1711.0251616009575	583.5654137514657	66.46641761077059	173.9972207577577	80.1773333067096	90.62913337740926	155.0959350577904	363.55911471102274	551.8306865685519	455.8631088139494	272.72400893422395	307.9618393958821	379.3411599457366	457.82082959620334	322.98578005129167
GLUCUROCAT-PWY	3755.5035404743367	2967.2848418004573	2913.02127407854	1011.1644898604928	3143.090730070095	7559.998281481258	6424.117254278571	4907.782333492306	3634.232664922921	7221.647592268976	3814.3511014012524	5087.823462400197	2916.055909730835	5432.625677777101	2640.8913382813143	2426.349811514387	3230.1492242144736	5134.545123043373	5847.147915065679	5323.391703509906	5245.503437170038	3570.3721773786583	4444.426551100306	7564.802061398697	8601.875875456248
GLUTORN-PWY	5905.6479326562385	5361.840126295216	4793.647101494802	1927.9138378385924	4823.845848698217	10053.510742697339	9281.279540938138	7226.9333700981515	5897.706148499479	9631.815022598565	8792.607821909894	7976.906718584214	6430.104709911309	6786.134389631555	5301.730558821429	4608.163887539276	5600.495591936002	9065.931047727197	11514.836117423525	9328.428135793909	7121.855121173519	6501.915176715339	8381.491855622293	11057.327441914074	14813.59957992961
GLYCOCAT-PWY	8863.670330174346	7896.852969397165	7886.692080956921	3602.0995027233566	8150.159428772067	23984.25050197542	17254.526959692437	11459.262580648996	12167.73870807267	14688.031001342224	12990.977342741544	13930.128057592436	10437.792365460122	9439.600790199278	7317.738687220007	8131.5678579304895	8577.965756629179	14512.629548909812	22928.52093898053	15663.402614496348	12955.84139400108	11171.814189559573	16048.994996425085	16883.26295993179	26380.97493470539
GLYCOGENSYNTH-PWY	8328.831874275951	7808.135177409839	7286.400391025167	3344.26981097859	7850.997858055006	21539.90468016483	15527.509562748255	11215.220241306692	11020.987861844656	14022.48641711596	12395.92833794041	12705.570260275332	10213.056473242556	9442.95811551049	7034.4812170944415	7752.812071652179	8010.194609502345	13633.338317726411	21063.407181880662	15009.11835354408	11254.862713925828	10478.213354726415	15064.31225283379	16480.82378499137	26257.680409022683
GLYCOL-GLYOXDEG-PWY	120.57985892156456	161.9488856905249	97.87059492584847	52.705588751089834	116.51107159013456	212.04547702098637	133.10627663297768	57.68286922265766	169.71494410224668	199.7153918311345	108.84232375670625	110.68572419772332	96.74553138909951	76.8740252676745	296.575686668015	54.84638911237475	153.57655318976975	274.7438050955598	207.2484433777179	187.4771558448858	397.19229562128584	210.787113291243	151.12007040044006	189.87392534979827	263.85717355713865
GLYCOLYSIS	7834.116618238285	7797.274942757897	7282.390335998778	2806.059809332683	7280.344508328774	16242.898997660006	12686.02983656291	10734.642825782583	8647.094569272123	12908.773712098748	11518.248282611712	12454.85555842742	9581.121170405473	8300.482499281488	6812.112028168643	7850.517958692011	7281.997748772583	12643.636309562096	18447.1202962899	11809.76619812036	9785.189285109795	10168.935543373815	11516.04983003647	14825.023236444711	19505.54229193719
GLYCOLYSIS-E-D	3519.2186354607284	3651.556926961032	3256.0421032367303	1255.4206989518323	2943.14935864207	7567.270691636964	5205.02678556237	4092.2105347558954	4035.560149601374	5537.850253324539	6924.481124267376	5776.529582662965	4272.447851589663	2425.1319418064127	3341.7474072976115	3642.2452267128856	2626.6017857607544	5735.697154822916	8609.651132037488	5926.568246082126	4193.4631164940965	4741.001432898317	5040.754856315457	5091.791629320095	6733.012373293725
GLYCOLYSIS-TCA-GLYOX-BYPASS	350.3469883061838	445.3357400238432	286.90469241699645	126.28834035076147	266.33677930047276	591.8350985153936	532.124385929941	145.70212050110896	398.2120286610734	488.85528727487576	514.7598620789976	389.12811579838126	277.7322551744618	184.21472535661172	1320.3647618528369	145.60713276042566	380.596596562529	832.9536154445116	471.6564212001011	486.4891943474311	1508.3367593315104	469.85221732395814	392.08073650059697	512.722593622886	651.5560397237691
GLYOXYLATE-BYPASS	136.3368479641813	193.34395262010727	113.59860291873528	58.12451116209622	128.14982333512077	221.68202124393983	142.4670952578615	60.402193562856425	183.7796396485662	215.7712926030415	122.73977219391588	117.02091057102558	107.82722127923496	81.09016537600061	526.0970555652309	58.19580186857456	175.64354536534333	326.29121627283286	223.84826004521707	202.40989019494765	608.553211161775	227.89462488149908	160.81896964442214	204.38062585761554	281.00149410340833
GOLPDLCAT-PWY	1002.5802423882177	1081.9309194639754	1237.4258194180663	1147.9908313677308	1509.6023585004325	10025.933190303835	4375.204255672655	1082.5114283808446	4452.122848047727	1455.9053417581513	1503.1956627142322	2280.358026314181	1578.5951227119228	1535.5848043230499	1237.0740363371258	1056.3070785431055	2077.3628457616555	3065.6458875164562	7180.926054246552	3941.8272701544183	3871.7519644927997	2293.4286850486496	5172.517489427396	3284.543498796166	5279.03615991574
